emendaaprovadavalorredu,emendaapresentadavalorredu,emendaaprovadavalorrefor,emendaaprovadavalorcria,emenda,cd_exercicio,nomedoautor,emendaapresentadavalorrefor,emendaapresentadavalorcria,id
0.00,-50000.00,0.00,50000.00,2212,2014,NELO RODOLFO,0.00,50000.00,4669
0.00,-50000.00,0.00,50000.00,2213,2014,NELO RODOLFO,0.00,50000.00,4671
0.00,-50000.00,0.00,50000.00,2218,2014,NELO RODOLFO,0.00,50000.00,4673
0.00,-50000.00,0.00,50000.00,2216,2014,NELO RODOLFO,0.00,50000.00,4675
0.00,-50000.00,0.00,50000.00,2209,2014,NELO RODOLFO,0.00,50000.00,4414
0.00,-150000.00,0.00,0.00,0,2014,NELO RODOLFO,0.00,150000.00,4415
0.00,-400000.00,0.00,400000.00,2224,2014,NELO RODOLFO,0.00,400000.00,4412
0.00,-50000.00,0.00,50000.00,2215,2014,NELO RODOLFO,0.00,50000.00,4681
0.00,-50000.00,0.00,50000.00,2220,2014,NELO RODOLFO,0.00,50000.00,4682
0.00,-50000.00,0.00,50000.00,2217,2014,NELO RODOLFO,0.00,50000.00,4683
0.00,-50000.00,0.00,50000.00,2208,2014,NELO RODOLFO,0.00,50000.00,4417
0.00,-50000.00,0.00,50000.00,2210,2014,NELO RODOLFO,0.00,50000.00,4419
0.00,-50000.00,0.00,50000.00,2211,2014,NELO RODOLFO,0.00,50000.00,4420
0.00,-50000.00,0.00,50000.00,2214,2014,NELO RODOLFO,0.00,50000.00,4679
0.00,-50000.00,0.00,50000.00,2219,2014,NELO RODOLFO,0.00,50000.00,4692
0.00,-100000.00,0.00,100000.00,2221,2014,NELO RODOLFO,0.00,100000.00,4688
0.00,-150000.00,0.00,150000.00,4626,2014,NOEMI NONATO,0.00,150000.00,7293
0.00,-100000.00,0.00,100000.00,4628,2014,NOEMI NONATO,0.00,100000.00,7325
0.00,-600000.00,0.00,600000.00,4627,2014,NOEMI NONATO,0.00,600000.00,7315
0.00,-1000000.00,0.00,1000000.00,4625,2014,NOEMI NONATO,0.00,1000000.00,7121
0.00,-150000.00,0.00,150000.00,4629,2014,NOEMI NONATO,0.00,150000.00,7629
0.00,-1500000.00,0.00,0.00,1936,2014,ORLANDO SILVA,1500000.00,0.00,7554
0.00,-1500000.00,0.00,0.00,0,2014,ORLANDO SILVA,1500000.00,0.00,7359
0.00,-1500000.00,0.00,0.00,5127,2014,ORLANDO SILVA,1500000.00,0.00,7371
0.00,-150000.00,150000.00,0.00,761,2014,ORLANDO SILVA,150000.00,0.00,6970
0.00,-1000000.00,0.00,0.00,750,2014,ORLANDO SILVA,1000000.00,0.00,6911
0.00,-1000000.00,0.00,0.00,751,2014,ORLANDO SILVA,1000000.00,0.00,6913
0.00,-2000000.00,0.00,0.00,749,2014,ORLANDO SILVA,2000000.00,0.00,6899
0.00,-1000000.00,0.00,0.00,752,2014,ORLANDO SILVA,1000000.00,0.00,6922
0.00,-2500000.00,0.00,0.00,753,2014,ORLANDO SILVA,2500000.00,0.00,6931
0.00,-3000000.00,0.00,0.00,754,2014,ORLANDO SILVA,3000000.00,0.00,6935
0.00,-150000.00,0.00,0.00,755,2014,ORLANDO SILVA,0.00,150000.00,6941
0.00,-150000.00,0.00,0.00,757,2014,ORLANDO SILVA,0.00,150000.00,6953
0.00,-300000.00,0.00,0.00,756,2014,ORLANDO SILVA,0.00,300000.00,6948
0.00,-500000.00,500000.00,0.00,759,2014,ORLANDO SILVA,500000.00,0.00,6962
0.00,-500000.00,500000.00,0.00,758,2014,ORLANDO SILVA,500000.00,0.00,6957
0.00,-850000.00,850000.00,0.00,760,2014,ORLANDO SILVA,850000.00,0.00,6968
0.00,-750000.00,0.00,0.00,747,2014,ORLANDO SILVA,0.00,750000.00,6814
0.00,-1000000.00,0.00,0.00,748,2014,ORLANDO SILVA,1000000.00,0.00,6846
0.00,-170000.00,0.00,0.00,713,2014,ORLANDO SILVA,0.00,170000.00,6477
0.00,-8500000.00,0.00,0.00,712,2014,ORLANDO SILVA,0.00,8500000.00,6473
0.00,-107000000.00,0.00,0.00,710,2014,ORLANDO SILVA,107000000.00,0.00,6453
0.00,-250000.00,0.00,0.00,711,2014,ORLANDO SILVA,0.00,250000.00,6465
0.00,-500000.00,0.00,0.00,704,2014,ORLANDO SILVA,500000.00,0.00,6313
0.00,-500000.00,0.00,0.00,705,2014,ORLANDO SILVA,500000.00,0.00,6320
0.00,-1999000.00,0.00,0.00,714,2014,ORLANDO SILVA,1999000.00,0.00,6480
0.00,-20000000.00,0.00,0.00,715,2014,ORLANDO SILVA,0.00,20000000.00,6481
0.00,-11000000.00,0.00,0.00,716,2014,ORLANDO SILVA,0.00,11000000.00,6482
0.00,-1000000.00,0.00,0.00,717,2014,ORLANDO SILVA,0.00,1000000.00,6483
0.00,-2000000.00,0.00,0.00,718,2014,ORLANDO SILVA,0.00,2000000.00,6484
0.00,-2000000.00,0.00,0.00,719,2014,ORLANDO SILVA,0.00,2000000.00,6485
0.00,-5000000.00,0.00,0.00,720,2014,ORLANDO SILVA,0.00,5000000.00,6486
0.00,-5000000.00,0.00,0.00,721,2014,ORLANDO SILVA,0.00,5000000.00,6487
0.00,-200000.00,0.00,0.00,722,2014,ORLANDO SILVA,0.00,200000.00,6488
0.00,-300000.00,0.00,0.00,723,2014,ORLANDO SILVA,0.00,300000.00,6489
0.00,-350000.00,0.00,0.00,724,2014,ORLANDO SILVA,0.00,350000.00,6490
0.00,-300000.00,0.00,0.00,725,2014,ORLANDO SILVA,0.00,300000.00,6491
0.00,-3000000.00,0.00,0.00,726,2014,ORLANDO SILVA,0.00,3000000.00,6492
0.00,-200000.00,0.00,0.00,727,2014,ORLANDO SILVA,0.00,200000.00,6493
0.00,-9000000.00,0.00,0.00,728,2014,ORLANDO SILVA,0.00,9000000.00,6494
0.00,-9000000.00,0.00,0.00,729,2014,ORLANDO SILVA,0.00,9000000.00,6495
0.00,-2000000.00,0.00,0.00,730,2014,ORLANDO SILVA,2000000.00,0.00,6496
0.00,-1000000.00,0.00,0.00,731,2014,ORLANDO SILVA,0.00,1000000.00,6497
0.00,-2000000.00,0.00,0.00,732,2014,ORLANDO SILVA,0.00,2000000.00,6498
0.00,-1000000.00,0.00,0.00,733,2014,ORLANDO SILVA,0.00,1000000.00,6499
0.00,-2000000.00,0.00,0.00,734,2014,ORLANDO SILVA,0.00,2000000.00,6500
0.00,-2000000.00,0.00,0.00,735,2014,ORLANDO SILVA,2000000.00,0.00,6501
0.00,-1000000.00,0.00,0.00,736,2014,ORLANDO SILVA,1000000.00,0.00,6502
0.00,-2000000.00,0.00,0.00,737,2014,ORLANDO SILVA,0.00,2000000.00,6503
0.00,-1000000.00,0.00,0.00,738,2014,ORLANDO SILVA,0.00,1000000.00,6504
0.00,-1000000.00,0.00,0.00,739,2014,ORLANDO SILVA,1000000.00,0.00,6506
0.00,-1500000.00,0.00,0.00,740,2014,ORLANDO SILVA,0.00,1500000.00,6507
0.00,-1500000.00,0.00,0.00,741,2014,ORLANDO SILVA,0.00,1500000.00,6508
0.00,-300000.00,0.00,0.00,742,2014,ORLANDO SILVA,0.00,300000.00,6509
0.00,-200000.00,0.00,0.00,743,2014,ORLANDO SILVA,0.00,200000.00,6510
0.00,-2000000.00,0.00,0.00,744,2014,ORLANDO SILVA,0.00,2000000.00,6511
0.00,-700000.00,0.00,0.00,745,2014,ORLANDO SILVA,0.00,700000.00,6512
0.00,-300000.00,0.00,0.00,746,2014,ORLANDO SILVA,0.00,300000.00,6513
0.00,-5000000.00,0.00,0.00,706,2014,ORLANDO SILVA,5000000.00,0.00,6416
0.00,-5000000.00,0.00,0.00,707,2014,ORLANDO SILVA,5000000.00,0.00,6424
0.00,-4500000.00,0.00,0.00,708,2014,ORLANDO SILVA,4500000.00,0.00,6435
0.00,-4500000.00,0.00,0.00,709,2014,ORLANDO SILVA,4500000.00,0.00,6437
0.00,-250000.00,0.00,0.00,1962,2014,ORLANDO SILVA,250000.00,0.00,4140
0.00,-5000000.00,0.00,0.00,1963,2014,ORLANDO SILVA,5000000.00,0.00,4151
0.00,-5250000.00,0.00,0.00,1964,2014,ORLANDO SILVA,5250000.00,0.00,4185
0.00,-1000000.00,0.00,0.00,1959,2014,ORLANDO SILVA,1000000.00,0.00,4118
0.00,-500000.00,0.00,0.00,1958,2014,ORLANDO SILVA,500000.00,0.00,4116
0.00,-3000000.00,0.00,0.00,1960,2014,ORLANDO SILVA,3000000.00,0.00,4132
0.00,-9000000.00,0.00,0.00,1961,2014,ORLANDO SILVA,9000000.00,0.00,4136
0.00,-3000000.00,0.00,0.00,1956,2014,ORLANDO SILVA,3000000.00,0.00,4111
0.00,-1000000.00,0.00,0.00,1957,2014,ORLANDO SILVA,1000000.00,0.00,4113
0.00,-5000000.00,0.00,0.00,1955,2014,ORLANDO SILVA,5000000.00,0.00,4109
0.00,-2000000.00,0.00,0.00,1954,2014,ORLANDO SILVA,2000000.00,0.00,4084
0.00,-120000000.00,0.00,0.00,703,2014,ORLANDO SILVA,120000000.00,0.00,6302
0.00,-650000.00,0.00,0.00,702,2014,ORLANDO SILVA,650000.00,0.00,6281
0.00,-25000000.00,0.00,0.00,701,2014,ORLANDO SILVA,0.00,25000000.00,6250
0.00,-40000000.00,0.00,0.00,700,2014,ORLANDO SILVA,40000000.00,0.00,6244
0.00,-60000000.00,0.00,0.00,699,2014,ORLANDO SILVA,60000000.00,0.00,6235
0.00,-220000.00,0.00,220000.00,98,2014,OTA,0.00,220000.00,4149
0.00,-250000.00,0.00,250000.00,89,2014,OTA,0.00,250000.00,4045
0.00,-150000.00,0.00,150000.00,94,2014,OTA,0.00,150000.00,4057
0.00,-185000.00,0.00,185000.00,95,2014,OTA,0.00,185000.00,4060
0.00,-150000.00,0.00,150000.00,96,2014,OTA,0.00,150000.00,4061
0.00,-260000.00,0.00,260000.00,97,2014,OTA,0.00,260000.00,4066
0.00,-150000.00,0.00,150000.00,92,2014,OTA,0.00,150000.00,4053
0.00,-200000.00,0.00,200000.00,93,2014,OTA,0.00,200000.00,4055
0.00,-150000.00,0.00,150000.00,90,2014,OTA,0.00,150000.00,4048
0.00,-150000.00,0.00,150000.00,91,2014,OTA,0.00,150000.00,4049
0.00,-135000.00,0.00,135000.00,3035,2014,OTA,0.00,135000.00,7345
0.00,-700000.00,0.00,700000.00,177,2014,PATRÍCIA BEZERRA,0.00,700000.00,4237
0.00,-200000.00,0.00,200000.00,180,2014,PATRÍCIA BEZERRA,0.00,200000.00,4344
0.00,-200000.00,0.00,200000.00,181,2014,PATRÍCIA BEZERRA,0.00,200000.00,4346
0.00,-100000.00,0.00,100000.00,182,2014,PATRÍCIA BEZERRA,0.00,100000.00,4348
0.00,-100000.00,0.00,100000.00,183,2014,PATRÍCIA BEZERRA,0.00,100000.00,4349
0.00,-400000.00,0.00,400000.00,178,2014,PATRÍCIA BEZERRA,0.00,400000.00,4243
0.00,-300000.00,0.00,300000.00,179,2014,PATRÍCIA BEZERRA,0.00,300000.00,4257
0.00,-150000.00,0.00,150000.00,1966,2014,PAULO FIORILO,0.00,150000.00,4689
0.00,-160000.00,0.00,160000.00,1967,2014,PAULO FIORILO,0.00,160000.00,4693
0.00,-100000.00,0.00,100000.00,1972,2014,PAULO FIORILO,0.00,100000.00,5396
0.00,-100000.00,0.00,100000.00,1974,2014,PAULO FIORILO,0.00,100000.00,5419
0.00,-150000.00,0.00,150000.00,1971,2014,PAULO FIORILO,0.00,150000.00,5386
0.00,-200000.00,0.00,200000.00,1970,2014,PAULO FIORILO,0.00,200000.00,5382
0.00,-100000.00,0.00,100000.00,1969,2014,PAULO FIORILO,0.00,100000.00,5337
0.00,-100000.00,0.00,100000.00,1968,2014,PAULO FIORILO,0.00,100000.00,4698
0.00,-200000.00,0.00,200000.00,1965,2014,PAULO FIORILO,0.00,200000.00,4676
0.00,-200000.00,0.00,200000.00,1973,2014,PAULO FIORILO,0.00,200000.00,5828
0.00,-1000.00,0.00,0.00,3067,2014,PAULO FIORILO,0.00,1000.00,7339
0.00,0.00,0.00,0.00,3068,2014,PAULO FIORILO,0.00,0.00,7354
0.00,-5820000.00,0.00,0.00,3070,2014,PAULO FIORILO,5820000.00,0.00,7444
0.00,-11451362.88,0.00,0.00,3069,2014,PAULO FIORILO,11451362.88,0.00,7431
0.00,-1120000.00,0.00,0.00,3064,2014,PAULO FIORILO,1120000.00,0.00,7413
0.00,-803496.72,0.00,0.00,3073,2014,PAULO FIORILO,803496.72,0.00,7483
0.00,-37831550.09,0.00,0.00,3074,2014,PAULO FIORILO,37831550.09,0.00,7492
0.00,-7469165.60,0.00,0.00,3072,2014,PAULO FIORILO,7469165.60,0.00,7458
0.00,-5097965.54,0.00,0.00,3071,2014,PAULO FIORILO,5097965.54,0.00,7452
0.00,-100000.00,0.00,100000.00,3080,2014,PAULO FIORILO,0.00,100000.00,7563
0.00,-750000.00,0.00,750000.00,3081,2014,PAULO FIORILO,0.00,750000.00,7567
0.00,-165278627.00,0.00,0.00,3082,2014,PAULO FIORILO,0.00,165278627.00,7579
0.00,-4000000.00,6000000.00,0.00,3083,2014,PAULO FIORILO,4000000.00,0.00,7588
0.00,-4436977.41,0.00,0.00,3076,2014,PAULO FIORILO,4436977.41,0.00,7512
0.00,-7237898.64,0.00,0.00,3075,2014,PAULO FIORILO,7237898.64,0.00,7500
0.00,-4410011.60,0.00,0.00,3077,2014,PAULO FIORILO,4410011.60,0.00,7516
0.00,-10000.00,0.00,10000.00,3079,2014,PAULO FIORILO,0.00,10000.00,7548
0.00,-20790930.74,0.00,0.00,3078,2014,PAULO FIORILO,20790930.74,0.00,7540
0.00,-10000000.00,0.00,0.00,2573,2014,PAULO FIORILO,10000000.00,0.00,7649
-3953722.00,-3953722.09,3953722.00,0.00,2574,2014,PAULO FIORILO,3953722.09,0.00,7652
-2656261.00,-2656260.91,2656261.00,0.00,2575,2014,PAULO FIORILO,2656260.91,0.00,7654
-390017.00,-390017.00,390017.00,0.00,2576,2014,PAULO FIORILO,390017.00,0.00,7655
0.00,-243000000.00,0.00,0.00,2572,2014,PAULO FIORILO,0.00,243000000.00,7639
0.00,-343000000.00,0.00,0.00,2571,2014,PAULO FIORILO,0.00,343000000.00,7637
0.00,-3000000.00,2500000.00,0.00,3066,2014,PAULO FIORILO,3000000.00,0.00,7237
0.00,-100000000.00,0.00,0.00,3065,2014,PAULO FIORILO,100000000.00,0.00,7187
0.00,-225000.00,225000.00,0.00,1975,2014,PAULO FIORILO,225000.00,0.00,6518
0.00,-155000.00,0.00,155000.00,1977,2014,PAULO FIORILO,0.00,155000.00,6969
0.00,-160000.00,0.00,160000.00,1976,2014,PAULO FIORILO,0.00,160000.00,6963
0.00,-1000.00,0.00,1000.00,4050,2014,PAULO FRANGE,0.00,1000.00,6903
0.00,-800000.00,0.00,0.00,4047,2014,PAULO FRANGE,0.00,800000.00,3845
0.00,-700000.00,0.00,0.00,4046,2014,PAULO FRANGE,0.00,700000.00,3842
0.00,-600000.00,0.00,0.00,4049,2014,PAULO FRANGE,0.00,600000.00,3858
0.00,-100000.00,0.00,0.00,4048,2014,PAULO FRANGE,0.00,100000.00,3852
0.00,-20000.00,0.00,0.00,4045,2014,PAULO FRANGE,0.00,20000.00,3605
0.00,-100000.00,0.00,0.00,4043,2014,PAULO FRANGE,0.00,100000.00,3592
0.00,-100000.00,0.00,0.00,4044,2014,PAULO FRANGE,0.00,100000.00,3593
0.00,-10000.00,0.00,0.00,4005,2014,PAULO FRANGE,0.00,10000.00,2919
0.00,-100000.00,0.00,0.00,4006,2014,PAULO FRANGE,0.00,100000.00,2921
0.00,-20000.00,0.00,0.00,4007,2014,PAULO FRANGE,0.00,20000.00,2922
0.00,-200000.00,0.00,0.00,4008,2014,PAULO FRANGE,0.00,200000.00,2923
0.00,-50000.00,0.00,0.00,4009,2014,PAULO FRANGE,0.00,50000.00,2924
0.00,-50000.00,0.00,0.00,4010,2014,PAULO FRANGE,0.00,50000.00,2925
0.00,-50000.00,0.00,0.00,4011,2014,PAULO FRANGE,0.00,50000.00,2927
0.00,-50000.00,0.00,0.00,4012,2014,PAULO FRANGE,0.00,50000.00,2928
0.00,-50000.00,0.00,0.00,4013,2014,PAULO FRANGE,0.00,50000.00,2929
0.00,-20000.00,0.00,0.00,4014,2014,PAULO FRANGE,0.00,20000.00,2930
0.00,-20000.00,0.00,0.00,4015,2014,PAULO FRANGE,0.00,20000.00,2931
0.00,-1000.00,0.00,1000.00,4016,2014,PAULO FRANGE,0.00,1000.00,2932
0.00,-20000.00,0.00,0.00,4017,2014,PAULO FRANGE,0.00,20000.00,2933
0.00,-60000.00,0.00,0.00,4018,2014,PAULO FRANGE,0.00,60000.00,2934
0.00,-20000.00,0.00,0.00,4019,2014,PAULO FRANGE,0.00,20000.00,2935
0.00,-30000.00,0.00,0.00,4020,2014,PAULO FRANGE,0.00,30000.00,2936
0.00,-50000.00,0.00,0.00,4021,2014,PAULO FRANGE,0.00,50000.00,2937
0.00,-20000.00,0.00,0.00,4022,2014,PAULO FRANGE,0.00,20000.00,2938
0.00,-20000.00,0.00,0.00,4023,2014,PAULO FRANGE,0.00,20000.00,2939
0.00,-10000.00,0.00,0.00,4024,2014,PAULO FRANGE,0.00,10000.00,2940
0.00,-20000.00,0.00,0.00,4025,2014,PAULO FRANGE,0.00,20000.00,2941
0.00,-20000.00,0.00,0.00,4026,2014,PAULO FRANGE,0.00,20000.00,2942
0.00,-10000.00,0.00,0.00,4027,2014,PAULO FRANGE,0.00,10000.00,2943
0.00,-20000.00,0.00,0.00,4028,2014,PAULO FRANGE,0.00,20000.00,2944
0.00,-20000.00,0.00,0.00,4029,2014,PAULO FRANGE,0.00,20000.00,2945
0.00,-20000.00,0.00,0.00,4030,2014,PAULO FRANGE,0.00,20000.00,2946
0.00,-20000.00,0.00,0.00,4031,2014,PAULO FRANGE,0.00,20000.00,2947
0.00,-20000.00,0.00,0.00,4032,2014,PAULO FRANGE,0.00,20000.00,2948
0.00,-20000.00,0.00,0.00,4033,2014,PAULO FRANGE,0.00,20000.00,2949
0.00,-20000.00,0.00,0.00,4034,2014,PAULO FRANGE,0.00,20000.00,2950
0.00,-20000.00,0.00,0.00,4035,2014,PAULO FRANGE,0.00,20000.00,2951
0.00,-50000.00,0.00,0.00,4036,2014,PAULO FRANGE,0.00,50000.00,2952
0.00,-50000.00,0.00,0.00,4037,2014,PAULO FRANGE,0.00,50000.00,2953
0.00,-50000.00,0.00,0.00,3336,2014,PAULO FRANGE,0.00,50000.00,2185
0.00,-50000.00,0.00,0.00,3337,2014,PAULO FRANGE,0.00,50000.00,2187
0.00,-50000.00,0.00,0.00,3338,2014,PAULO FRANGE,0.00,50000.00,2188
0.00,-50000.00,0.00,0.00,3339,2014,PAULO FRANGE,0.00,50000.00,2189
0.00,-50000.00,0.00,0.00,3340,2014,PAULO FRANGE,0.00,50000.00,2190
0.00,-50000.00,0.00,0.00,3341,2014,PAULO FRANGE,0.00,50000.00,2191
0.00,-50000.00,0.00,0.00,3342,2014,PAULO FRANGE,0.00,50000.00,2192
0.00,-50000.00,0.00,0.00,3343,2014,PAULO FRANGE,0.00,50000.00,2193
0.00,-50000.00,0.00,0.00,3344,2014,PAULO FRANGE,0.00,50000.00,2194
0.00,-50000.00,0.00,0.00,3345,2014,PAULO FRANGE,0.00,50000.00,2195
0.00,-5000000.00,0.00,0.00,3346,2014,PAULO FRANGE,0.00,5000000.00,2196
0.00,-200000.00,0.00,0.00,3347,2014,PAULO FRANGE,0.00,200000.00,2197
0.00,-50000.00,0.00,0.00,3348,2014,PAULO FRANGE,0.00,50000.00,2198
0.00,-50000.00,0.00,0.00,3349,2014,PAULO FRANGE,0.00,50000.00,2199
0.00,-150000.00,0.00,0.00,3350,2014,PAULO FRANGE,0.00,150000.00,2200
0.00,-250000.00,0.00,0.00,3351,2014,PAULO FRANGE,0.00,250000.00,2201
0.00,-100000.00,0.00,0.00,3352,2014,PAULO FRANGE,0.00,100000.00,2202
0.00,-150000.00,0.00,0.00,3353,2014,PAULO FRANGE,0.00,150000.00,2203
0.00,-100000.00,0.00,0.00,3354,2014,PAULO FRANGE,0.00,100000.00,2204
0.00,-50000.00,0.00,0.00,3355,2014,PAULO FRANGE,0.00,50000.00,2205
0.00,-100000.00,0.00,0.00,3356,2014,PAULO FRANGE,0.00,100000.00,2206
0.00,-150000.00,0.00,0.00,3357,2014,PAULO FRANGE,0.00,150000.00,2207
0.00,-100000.00,0.00,0.00,3358,2014,PAULO FRANGE,0.00,100000.00,2208
0.00,-50000.00,0.00,0.00,3359,2014,PAULO FRANGE,0.00,50000.00,2209
0.00,-50000.00,0.00,0.00,3360,2014,PAULO FRANGE,0.00,50000.00,2210
0.00,-50000.00,0.00,0.00,3361,2014,PAULO FRANGE,0.00,50000.00,2211
0.00,-50000.00,0.00,0.00,3362,2014,PAULO FRANGE,0.00,50000.00,2212
0.00,-50000.00,0.00,0.00,3363,2014,PAULO FRANGE,0.00,50000.00,2213
0.00,-900000.00,0.00,0.00,3364,2014,PAULO FRANGE,0.00,900000.00,2214
0.00,-900000.00,0.00,0.00,3365,2014,PAULO FRANGE,0.00,900000.00,2215
0.00,-50000.00,0.00,0.00,3366,2014,PAULO FRANGE,0.00,50000.00,2216
0.00,-100000.00,0.00,0.00,3367,2014,PAULO FRANGE,0.00,100000.00,2217
0.00,-50000.00,0.00,0.00,3368,2014,PAULO FRANGE,0.00,50000.00,2218
0.00,-50000.00,0.00,0.00,3369,2014,PAULO FRANGE,0.00,50000.00,2219
0.00,-50000.00,0.00,0.00,3370,2014,PAULO FRANGE,0.00,50000.00,2220
0.00,-30000.00,0.00,0.00,3371,2014,PAULO FRANGE,0.00,30000.00,2221
0.00,-50000.00,0.00,0.00,3372,2014,PAULO FRANGE,0.00,50000.00,2222
0.00,-50000.00,0.00,0.00,3373,2014,PAULO FRANGE,0.00,50000.00,2223
0.00,-50000.00,0.00,0.00,3374,2014,PAULO FRANGE,0.00,50000.00,2224
0.00,-50000.00,0.00,0.00,3375,2014,PAULO FRANGE,0.00,50000.00,2225
0.00,-50000.00,0.00,0.00,3376,2014,PAULO FRANGE,0.00,50000.00,2226
0.00,-50000.00,0.00,0.00,3377,2014,PAULO FRANGE,0.00,50000.00,2227
0.00,-50000.00,0.00,0.00,3378,2014,PAULO FRANGE,0.00,50000.00,2228
0.00,-50000.00,0.00,0.00,3379,2014,PAULO FRANGE,0.00,50000.00,2229
0.00,-200000.00,0.00,0.00,3380,2014,PAULO FRANGE,0.00,200000.00,2230
0.00,-200000.00,0.00,0.00,3381,2014,PAULO FRANGE,0.00,200000.00,2231
0.00,-200000.00,0.00,0.00,3382,2014,PAULO FRANGE,0.00,200000.00,2232
0.00,-20000.00,0.00,0.00,3383,2014,PAULO FRANGE,0.00,20000.00,2233
0.00,-50000.00,0.00,0.00,3384,2014,PAULO FRANGE,0.00,50000.00,2234
0.00,-50000.00,0.00,0.00,3385,2014,PAULO FRANGE,0.00,50000.00,2235
0.00,-50000.00,0.00,0.00,3386,2014,PAULO FRANGE,0.00,50000.00,2236
0.00,-50000.00,0.00,0.00,3387,2014,PAULO FRANGE,0.00,50000.00,2237
0.00,-50000.00,0.00,0.00,3388,2014,PAULO FRANGE,0.00,50000.00,2238
0.00,-500000.00,0.00,0.00,3389,2014,PAULO FRANGE,0.00,500000.00,2239
0.00,-50000.00,0.00,0.00,3390,2014,PAULO FRANGE,0.00,50000.00,2240
0.00,-50000.00,0.00,0.00,3391,2014,PAULO FRANGE,0.00,50000.00,2241
0.00,-50000.00,0.00,0.00,3392,2014,PAULO FRANGE,0.00,50000.00,2242
0.00,-50000.00,0.00,0.00,3393,2014,PAULO FRANGE,0.00,50000.00,2243
0.00,-200000.00,0.00,0.00,3394,2014,PAULO FRANGE,0.00,200000.00,2244
0.00,-50000.00,0.00,0.00,3395,2014,PAULO FRANGE,0.00,50000.00,2245
0.00,-200000.00,0.00,0.00,3396,2014,PAULO FRANGE,0.00,200000.00,2246
0.00,-50000.00,0.00,0.00,3397,2014,PAULO FRANGE,0.00,50000.00,2247
0.00,-50000.00,0.00,0.00,3398,2014,PAULO FRANGE,0.00,50000.00,2248
0.00,-50000.00,0.00,0.00,3399,2014,PAULO FRANGE,0.00,50000.00,2249
0.00,-50000.00,0.00,0.00,3400,2014,PAULO FRANGE,0.00,50000.00,2250
0.00,-50000.00,0.00,0.00,3401,2014,PAULO FRANGE,0.00,50000.00,2251
0.00,-50000.00,0.00,0.00,3402,2014,PAULO FRANGE,0.00,50000.00,2252
0.00,-220000.00,0.00,0.00,3403,2014,PAULO FRANGE,0.00,220000.00,2253
0.00,-205000.00,0.00,0.00,3404,2014,PAULO FRANGE,0.00,205000.00,2254
0.00,-750000.00,0.00,0.00,3405,2014,PAULO FRANGE,0.00,750000.00,2255
0.00,-150000.00,0.00,0.00,3406,2014,PAULO FRANGE,0.00,150000.00,2256
0.00,-150000.00,0.00,0.00,3407,2014,PAULO FRANGE,0.00,150000.00,2257
0.00,-450000.00,0.00,0.00,3408,2014,PAULO FRANGE,0.00,450000.00,2258
0.00,-150000.00,0.00,0.00,3409,2014,PAULO FRANGE,0.00,150000.00,2259
0.00,-150000.00,0.00,0.00,3410,2014,PAULO FRANGE,0.00,150000.00,2260
0.00,-100000.00,0.00,0.00,3411,2014,PAULO FRANGE,0.00,100000.00,2261
0.00,-100000.00,0.00,0.00,3412,2014,PAULO FRANGE,0.00,100000.00,2262
0.00,-50000.00,0.00,0.00,3413,2014,PAULO FRANGE,0.00,50000.00,2263
0.00,-100000.00,0.00,0.00,3414,2014,PAULO FRANGE,0.00,100000.00,2264
0.00,-150000.00,0.00,0.00,3415,2014,PAULO FRANGE,0.00,150000.00,2265
0.00,-50000.00,0.00,0.00,3416,2014,PAULO FRANGE,0.00,50000.00,2266
0.00,-50000.00,0.00,0.00,3417,2014,PAULO FRANGE,0.00,50000.00,2267
0.00,-30000.00,0.00,0.00,3418,2014,PAULO FRANGE,0.00,30000.00,2268
0.00,-30000.00,0.00,0.00,3419,2014,PAULO FRANGE,0.00,30000.00,2269
0.00,-10000.00,0.00,0.00,3420,2014,PAULO FRANGE,0.00,10000.00,2270
0.00,-1500000.00,0.00,0.00,3421,2014,PAULO FRANGE,0.00,1500000.00,2271
0.00,-50000.00,0.00,0.00,3422,2014,PAULO FRANGE,0.00,50000.00,2272
0.00,-50000.00,0.00,0.00,3423,2014,PAULO FRANGE,0.00,50000.00,2273
0.00,-50000.00,0.00,0.00,3424,2014,PAULO FRANGE,0.00,50000.00,2274
0.00,-100000.00,0.00,0.00,3425,2014,PAULO FRANGE,0.00,100000.00,2275
0.00,-100000.00,0.00,0.00,3426,2014,PAULO FRANGE,0.00,100000.00,2276
0.00,-100000.00,0.00,0.00,3427,2014,PAULO FRANGE,0.00,100000.00,2277
0.00,-50000.00,0.00,0.00,3428,2014,PAULO FRANGE,0.00,50000.00,2278
0.00,-200000.00,0.00,0.00,3429,2014,PAULO FRANGE,0.00,200000.00,2279
0.00,-100000.00,0.00,0.00,3430,2014,PAULO FRANGE,0.00,100000.00,2280
0.00,-100000.00,0.00,0.00,3431,2014,PAULO FRANGE,0.00,100000.00,2281
0.00,-50000.00,0.00,0.00,3432,2014,PAULO FRANGE,0.00,50000.00,2282
0.00,-50000.00,0.00,0.00,3433,2014,PAULO FRANGE,0.00,50000.00,2283
0.00,-50000.00,0.00,0.00,3434,2014,PAULO FRANGE,0.00,50000.00,2284
0.00,-50000.00,0.00,0.00,3435,2014,PAULO FRANGE,0.00,50000.00,2285
0.00,-50000.00,0.00,0.00,3436,2014,PAULO FRANGE,0.00,50000.00,2286
0.00,-50000.00,0.00,0.00,3437,2014,PAULO FRANGE,0.00,50000.00,2287
